stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.88
2dpf,5.89,0.69,1.84,2.88,5.27,1.42,5.06
3dpf,4.13,0,0,0.53,2.28,0,0.61
5dpf,0.71,0,0,0,2.2,0.51,2.85
10dpf,1.4,0.58,0,0,0.42,0.48,0.66
