stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.7,0,0,0,0,0,0,0
3dpf,13.56,0,0,0.76,2.17,0,0,0.68
5dpf,1.73,0,3.17,0.55,1.96,0.3,0,0
10dpf,12.59,0.78,2.25,0,2.54,0,1.55,0.63
