stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.75,1.07,0,0.51,0
3dpf,1.38,0,0.95,0,0.54
5dpf,1.23,0,1.82,0,0.34
10dpf,1.98,0,2.79,0,0.99
