stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.75,0,0,0,0,0,0.47,0.38
5dpf,50.68,0.59,0.4,0.44,7.15,0.74,0,0.36
10dpf,44.03,0,0,0,1.25,0,0.43,8.37
