stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,2.95
2dpf,9.81,0.63,3.08,6.37,0,0,2.02,46.32
3dpf,6.41,0,0,0,0,0,0,1.64
5dpf,0.31,0.49,0.37,3.95,0,0.3,0.78,1.21
10dpf,8.59,0,0,0.57,0.74,0,0.73,1.15
