stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.55,1.28,0,6.73,4.78,0,0,0.7,2.61
3dpf,11.99,0,0.47,0,6.6,0,0,0.34,0
5dpf,3.47,0,1.08,0.86,12.82,0.79,2.9,2.74,1.84
10dpf,6.73,0,0,0,5.09,0,0,0.48,0.68
