stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,37.96,0,0,0,0,0
24hpf,0,0,0,1.07,0,0,0,0.86,0
2dpf,1.01,0,0,69.77,0,0,0,2.64,1.24
3dpf,6.75,0.62,0.31,93.76,0.84,0,0,0,0.48
5dpf,11.72,0.79,0.52,35.57,3.44,0.68,0.37,1.77,1.84
10dpf,4.22,1.26,0,123,1.34,0,0,0,1.58
