stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,1.84,0
2dpf,0,0,0,0,4.02,0,2.55
3dpf,3.69,0,0,0.48,0.49,0.43,0
5dpf,0,0,2.57,0,0.35,0,1.12
10dpf,4.79,0.85,1.47,1.39,0.94,0,0.67
