stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,5.04,0,1.17,0,0,0,0,0
2dpf,4.71,0,0,1.93,3.42,1.88,1.39,3.58
3dpf,111.61,0,0,0,1.41,0,0.79,1.2
5dpf,15.35,0.35,0,0.37,3.65,0.6,1.42,2.55
10dpf,39.06,0,0,0,0,0,0.91,0
