stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1786.75,45.97,15.2,0,415.05,0,0,26.57,989.96,957.37
12hpf,2307.26,108.41,1.99,83.08,776.1,16.29,2.14,38.13,1217.23,951.63
14hpf,822.78,4.63,39.51,73.19,239.75,0,7.91,17.96,260.57,269.41
16hpf,1280.74,51.91,44.85,84.46,473.03,5.83,30.75,16.87,476.46,346.18
19hpf,1763.55,13.78,15.09,54.58,229.82,1.56,26.57,2.48,105.86,315.56
24hpf,1118.95,13.4,143.73,97.23,410.01,11.55,14.59,1.71,71.02,130.36
2dpf,526,5.41,55.02,64.33,407.94,45.44,18.07,4.17,21.96,86.49
3dpf,365.34,7.26,3.68,6.44,14.18,17,0,0,0.73,9.82
5dpf,42.67,2.99,21.38,9.25,30.3,43.71,0,1.91,12.36,21.83
10dpf,47.31,0,10.04,0,0.83,1.05,0,0,0.71,1.52
