stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.72,2.14,0.69,5.12,10.89,0.48,0,6.63,4.12
3dpf,1.83,0,0,0.97,7.65,0.95,0,0.59,0.34
5dpf,1.26,0,0.4,0.46,9.41,0,0.46,1.93,2.68
10dpf,4.49,0.44,0.51,1.36,11.63,0,0,1.42,0.52
