stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.5,0,0.83,0.57,0
3dpf,5.43,0,0.3,0.84,0
5dpf,0,1.12,0,2.88,2.03
10dpf,17.59,0,0,0,0
