stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.25,0,0
3dpf,11.26,0,0.37,0.41
5dpf,0,0,0,3.71
10dpf,5.27,0,0.39,0.45
