stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,56.6
16hpf,0,0,0,0,0,0,0,4.17
19hpf,0,0,0,0,0,0,0,494.27
24hpf,0,0,0,0,0,0,0,21.9
2dpf,10.52,0,2.78,0,1.24,3.81,0,514.17
3dpf,16.31,3.37,0.47,0.66,0.31,13.3,1.09,246.25
5dpf,2.72,1.37,0,1.55,1.09,7.93,1.54,303.39
10dpf,0,0,0,0,0,2.64,0,6.78
