stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.58,0,1.89,0.66,0.88
3dpf,5.47,0,20.67,0,0
5dpf,0,0,0,0,0.58
10dpf,0.53,1.11,5.2,0,1.38
