stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.58,1.58,0,0
3dpf,0.65,2.43,0,0.99,0,2.44,0,0
5dpf,2.08,1.79,3.48,0.37,1.06,1.19,0,2.85
10dpf,10.82,0.38,18.92,4.54,2.12,5.47,0.51,0
