stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,4.12,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,1.78,0,0
2dpf,21.32,0,3.06,0.69,1.39,16.73,0,0
3dpf,139.94,0.78,0.41,0,0,6.86,0,0.68
5dpf,9.88,0,2.74,1.22,0.47,43.41,2.16,2.99
10dpf,81.79,1.24,5.92,3.39,0,2.14,0,0.62
