stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,1.61
24hpf,0,1.69,0,0,0,0,0,0
2dpf,5.57,0,0,3.69,0.56,0.73,0,19.14
3dpf,2.32,0,0,6.77,0,9.47,0.54,0
5dpf,0,0.89,1.47,40.32,0,2.28,0,1.57
10dpf,2.47,0,0.99,11.2,0,3.18,0.5,0
