stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.42,0,0,0.49,0,0.93,49.8
3dpf,1.25,0.61,0,0.91,0,0,10.6
5dpf,0.31,0.38,0.49,2.62,0.7,1.47,99.26
10dpf,3.81,0,0,1.27,0,0,24.34
