stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,174.21,0,0,0,98.68,10.42,0,9.4,111.41,94.89
12hpf,460.54,22.71,7.37,26.43,129.78,26.42,0,21.59,212.09,157.9
14hpf,256.39,4.51,24.35,34.61,64.52,20.97,2.59,8.53,93.3,55.69
16hpf,184.95,11.87,15.05,58.9,85.16,26.54,9.3,13.97,108.21,98.89
19hpf,321.01,0,0,31.35,32.28,14.2,3.39,1.63,15.11,43.56
24hpf,281.53,7.82,20.2,33.66,85.32,32.43,12.74,1.82,46.29,29.2
2dpf,603.72,10.73,38.46,79.37,191.73,364.18,50.33,5.44,95.53,158.67
3dpf,1631.9,12.85,22.45,38.87,45.81,535.02,14.83,0,35.34,59.95
5dpf,167.52,18.34,64.52,96.17,48.74,551.98,44.39,15.6,74.12,251.19
10dpf,1027.88,35,92.44,86.87,39.66,721.14,22.76,0.71,55.13,84.72
