stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,32.04,8.65,0,0,43.79,0,0,18.17,60.64,1700.45
12hpf,70.28,91.23,8.44,1.84,11.16,4.77,0,32.57,32.88,293.64
14hpf,28.06,8.67,3.24,5.02,7.99,2.43,0,7.93,40.37,1828.82
16hpf,70,142.71,4,12.9,13.58,13.89,0,48,100.58,679.04
19hpf,79.57,12.18,0,9.9,1.55,3.93,30.51,1.86,3.18,3286.95
24hpf,40.96,27.95,58.32,76.31,12.92,9.39,106.69,1.87,6.31,575.28
2dpf,266.91,2.45,68.97,68.81,115.15,189.7,82.89,3.24,66.62,854.01
3dpf,470.98,20.27,76.02,53.78,28.65,337.22,7.07,0,10.96,388.37
5dpf,129.62,10.72,164.8,104.75,22.72,252.09,20.17,13.66,38.16,1651.13
10dpf,237.99,31.65,97.23,74.58,14.6,268.64,11.28,0.57,35.3,657.63
