stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,1.77,0,1.33,0,0.53,0,0.57,0.63
3dpf,24.18,0,0.43,0.39,0,9.61,0,0,0.99
5dpf,2.77,0.55,0.64,1.97,1.45,11.5,0.59,0,4.31
10dpf,17.37,0,1.87,1.3,0,5.19,0,0.61,3.18
