stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,3.56,0,0,0,0,0,0,0,0
19hpf,16.69,0,0,0,0,0,0,0,0
24hpf,14.42,0,0,0,0.93,0,0,0,0
2dpf,103.58,0,3.05,15.77,68.06,0.72,0.51,4.82,8.22
3dpf,156.29,0.46,0,4.01,35.75,0,0,0.4,0.38
5dpf,22.58,0.93,4.22,1.14,47.27,1.03,0,1.31,6.39
10dpf,78.07,0,0.52,0.63,11.23,0,0,0,1.27
