stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,15.14,0,0,0,0,0,0,0,0
12hpf,87.18,193.02,6.77,6.85,40.43,9.75,0,33.32,68.52,26.57
14hpf,15.36,0,0,0,2.48,0,0,2.44,8.12,5.03
16hpf,14.13,126.45,0,8.82,11.17,5.38,0,11.23,29.16,14.63
19hpf,9.84,0,0,0,1.62,0,36.76,1.57,3.89,7.31
24hpf,36.24,27.99,198.14,24.73,27.17,4.48,109.32,5.96,5.93,20.42
2dpf,266.87,7.79,394.49,86.61,201.84,358.97,165.47,15.97,144.18,87.64
3dpf,369.16,16.58,204.81,43.42,55.17,722.34,17.3,0,44.19,43.97
5dpf,118.26,18.43,398.07,134.71,40.69,649.63,52.89,33.85,100.29,185.47
10dpf,626.46,67.98,343.64,104.35,37.99,816.68,75.54,1.02,105.26,61.32
