stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,4.04,10.03,0,0,13.94,0
3dpf,0.74,0.7,0,2.13,61.5,2.52,0,5.9,0
5dpf,3.38,0,0.45,2.7,125.3,6.07,0.53,21.98,0.9
10dpf,1.67,0,0.42,4.54,71.96,3.43,0,6.09,0
