stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.48,0,0,0,0.55,0
3dpf,2.06,0.46,0.51,0.53,0,0
5dpf,0,0,0.72,0.8,5.15,0.36
10dpf,0,0.86,0,0,2.03,0
