stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,0,3.09,0,0,0
24hpf,0,0,0,0,0.9,0
3dpf,1.16,0,0,0,0,0.34
5dpf,1.12,1.01,0,0,0,4.71
10dpf,0.79,0,0,1.02,0,0
