stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,2.32,0,0,0,0,0,0,0
2dpf,2.87,0,6.82,1.91,0,0,0,6.26
3dpf,10.09,2.25,5.11,0,0,1.85,0,18.87
5dpf,3.58,5.09,33.34,1.05,0,6.55,0.96,170.38
10dpf,29.4,11.45,43.59,4.69,1.26,6.42,2.09,46.7
