stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,8.82,0,0,0,0,0,0,0
14hpf,0,0,7.6,0,0,0,0,0
16hpf,0,0,0,1.76,0,0,0,0
24hpf,0.84,0,1.02,0,0,0,0,0
2dpf,5.65,2.84,1.98,4,9.28,1.22,4.33,0.73
3dpf,4.96,3.25,0,0,2.68,0,0,0
5dpf,1.8,0.63,1.47,1.83,20.78,1.84,6.76,1.28
10dpf,13.26,0,1.13,0,9.06,0,0.51,1.7
