stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11621.75,245.48,16.72,0,1865.62,143.35,0,328.04,4437.77,3880.69
12hpf,13977.22,422.18,19.52,319.28,3458.6,584.37,39.46,815,5894.88,4437.74
14hpf,7868.44,123.43,341.19,485.63,1746.68,773.75,130.56,219.47,3200.23,2860.41
16hpf,5820.29,237.08,566.09,468.6,2053.25,859.93,213.7,269.05,2787.43,2769.52
19hpf,6961.69,48.23,152.65,199.36,916.51,400.85,217.6,72.74,847.15,2059.45
24hpf,8256.8,147.83,1137.07,479.64,2040.6,891.34,383.16,47.44,2413.55,1495.09
2dpf,2811.09,80.74,192.02,298.24,1098.31,1848.36,288.75,38.7,637.6,792.94
3dpf,6069.44,78.36,83.95,156.4,145.78,1666.12,70.13,0,160.15,233.12
5dpf,756.52,76.55,256.65,406.01,192.07,2175.56,168.1,100.49,433.83,1220.44
10dpf,3047.8,186.3,327.43,414.52,163.61,3147,134.51,4.91,407.83,400.75
