stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,1.63
19hpf,0,0,0,0,1.5,0,0,0,0
24hpf,0.84,0,0,0.95,30.95,0,2.42,0,1.83
2dpf,22.86,0,3.54,2.82,65.77,49.19,5.55,2.1,29.64
3dpf,36.75,1.19,0.4,0.42,3.28,54.8,1.93,2.95,24.13
5dpf,11.79,2.71,5.36,7.63,8.18,152.13,1.1,10.06,107.27
10dpf,40.05,173.85,79.99,5.65,6.47,25.1,4.22,2.28,123.8
