stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,5.45,0,0,0,0
2dpf,3.06,0.65,0,0.75,2.72,1.94,1.36
3dpf,1.51,2.16,0,12.37,6.33,0,1.25
5dpf,1.73,19.14,0.3,5.12,20.29,0.49,2.6
10dpf,2.96,262.18,0,6.35,2.63,0,1.3
