stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,4.38,0,0,0,0,0
19hpf,1.73,0,1.85,0,0,0
2dpf,57.39,0,5.86,4.38,7.94,0
3dpf,17.2,0,1.79,0.83,9.44,0.32
5dpf,16.68,0.41,1.44,0,5.86,0.96
10dpf,4.72,0,5.11,0,2.67,0
