stage,central_nervous_system,paraxial_mesoderm,periderm
10hpf,0,0,200.47
12hpf,0,0,294.12
14hpf,7.16,0,1302.98
16hpf,0,0,227.89
19hpf,1.53,0,0
24hpf,0,0.95,178.21
2dpf,0,0,0.59
3dpf,0.33,0,0.72
