stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.87,0,0,0,0,0,0
2dpf,0,0,1.79,0,0,0,0,0,0.67
3dpf,2.58,1.12,1.89,1.58,0,3.48,0,0,0
5dpf,1.24,3.37,14.56,7.69,0.95,3.74,0.35,1.57,7.53
10dpf,8.93,7.2,7.06,2.52,0.44,4.15,0,0,6.35
