stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.13,0.68,0,5.02,0,0,0,0,0
3dpf,12.88,57.19,0,7.12,0.52,4.76,0,0.7,0
5dpf,3.36,18.08,4.68,53.25,0.34,11.91,0.89,0.68,3.7
10dpf,8.09,70.73,2.14,5.11,0,8.26,0,0.97,1.29
