stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,2.42,0,0,0,0,0,0,0
16hpf,0,0,2.1,0,0,0,0,0,0
2dpf,25.88,0,3.29,5.55,15.12,1.26,0,0,10.24
3dpf,19.46,0,0.33,1.46,14.87,0,0,0,0.33
5dpf,32.53,0,0.82,2.78,89.73,0,0.29,3.24,16.49
10dpf,31.28,1.4,0.92,2.02,63.09,0,0,0,7.68
