stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,32.33
16hpf,1.64,0,0,0,0,0,0,0,1.68
19hpf,0,0,6.56,0,0,0,0,0,22.88
24hpf,0,0,37.49,0,0.86,0,0,0.94,0
2dpf,14.98,0.67,52.06,15.41,5.12,19.42,13.29,2.12,148.58
3dpf,19.41,3.72,23.61,7.32,5.76,55.71,6.36,3.01,97.72
5dpf,15.86,3.51,115.59,16.22,3.17,31.79,11.22,3.73,212.07
10dpf,19.24,3.05,85.5,16.18,1.85,20.45,4.58,1.23,66.29
