stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.42,1.56,0.79,1.89,0,1.68,1.86,5.53
3dpf,3.68,0.99,0,7.9,0.49,0,0.91,0.63
5dpf,2.7,11,3.03,2.46,0,0.36,0,10.31
10dpf,5.27,2.22,1.14,1.86,0,0,0,1.79
