stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.01,0,0,0,0,0,0,0.83
2dpf,40.91,0,7.82,12.84,25.59,1.02,3.35,0.75
3dpf,12.99,0,4.5,0,26.12,0.65,0.62,0.35
5dpf,0.88,0.46,11.18,2.62,42.31,1.42,0.45,4.08
10dpf,3.75,0,8.34,1.57,16.84,0.55,1.21,0
