stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.56,1.5,1.83,0.49,0,0,1.43
3dpf,1.11,0,0,0.85,0,0.36,0
5dpf,0,1.57,0.93,0,0,0,1.16
10dpf,6.58,0,0,1.27,0.51,0,0.85
