stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.9,0,0.85,1.23,0,1.03,2.58
3dpf,2.76,0,0,2.03,0,0,0
5dpf,0.42,1.32,0,2.97,0,0.3,1.87
10dpf,7.02,0.41,0,0,0.46,0,0
