stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,2.96,0,0,0,0,0,0
14hpf,0,0,13.19,0,0,0,0,0,0
16hpf,0,0,2.39,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,27.68
2dpf,11.39,0,5.33,2.16,13.46,2.61,0,0,7.55
3dpf,4.99,0.95,1.1,0,24.02,0,0,0,0
5dpf,6.65,2.52,7.89,6.33,128.6,0.72,0.29,1.34,23.1
10dpf,1.21,5.34,4.87,0,18.96,0,0,0.9,3.22
