stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.53,0,1.38,0,1.12,0.62,1.9
3dpf,14.15,0,2.82,0,1.96,0.48,0.66
5dpf,4,0,0.65,0.63,25.92,3.46,3.38
10dpf,484.82,3,6.28,0,7.2,1.31,2.67
