stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1049.47,10.99,23.82,0,143.3,20.53,0,8.93,484.5,278.48
12hpf,1527.26,31.6,9.27,68.7,590.2,68.16,8.87,23.64,1410.05,617.48
14hpf,345.66,2.24,77.73,34.89,187.99,104.72,14,2.31,634.15,272.22
16hpf,481.09,33,126.62,27.1,192.6,96.04,34.22,7.81,539.08,228.29
19hpf,572.96,12.08,13.26,3.32,52.79,36.33,13.66,0,220.85,97.81
24hpf,684.22,31.93,74.73,11.85,98.35,79.07,20.85,2.01,456.53,90.6
2dpf,296.62,26.9,32.24,24.37,76.75,186.41,34.38,1.81,120.39,68.18
3dpf,532.24,28.56,12.14,6.69,10.87,182.88,11.23,0,34.47,34.31
5dpf,202.54,19.14,114.12,73.89,59.41,820.51,56.28,30.41,189.72,494.93
10dpf,617.36,78.3,96.14,126.43,79.26,1396.55,60.25,1.72,270.35,162.62
