stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,19.07,0,0,0,0,0,0
14hpf,4.63,0,0,5,0,0,0
16hpf,3.98,0,0,8.04,0,0,0
19hpf,1.72,0,0,7.92,0,0,2.42
24hpf,3.03,0,0,0,0,0,0
2dpf,61.46,0,2.23,3.42,2.78,0,0
3dpf,29.57,0,0,1.45,10.45,0,0
5dpf,31.74,0.61,0.82,2.35,5.24,0.52,0.59
10dpf,30.48,0,0,4.67,10.58,0,0
