stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.93,0,0.7
3dpf,0.33,0,0,0.36,0
5dpf,0.5,0.35,0.63,0.95,0.37
