stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,1.16,0
3dpf,2.71,0,0,0,0.29,0,0.5
5dpf,0,1.1,0.32,0.38,1,0,2.38
10dpf,1.62,0,0,0,0,0,0
