stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,4.74,0,2.2,0,1.03
3dpf,0,0,0,2.74,0,0
5dpf,0,9.96,0.38,0,1.08,0.39
10dpf,0.89,10.13,0,0,0,0
