stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.93,0,0,0,0,0
2dpf,9.08,0,0,26.9,20.97,62.1,2.06,15.22,1.99
3dpf,10.7,0,0.3,4.64,3.9,66.61,0,0.99,0
5dpf,9.17,2.21,4.17,24.65,6.31,102.35,0.96,6.58,2.33
10dpf,21.97,1.41,0,15.43,4.02,77.39,1.24,5.01,1.09
