stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
12hpf,0,1.97,0,0,0,0,0
14hpf,0,5.21,0,0,15.27,0,0
16hpf,0,0,0,2.82,0,0,1.7
2dpf,2.16,0,0.9,0,0.58,0,0
3dpf,1.03,0,0,0,0.73,0,0
5dpf,0.69,0.61,0.33,0.36,0.64,0.4,0
10dpf,1.24,0,0,0,2.61,0,1.54
