stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.49,0,0
3dpf,0.87,0,0.49,0.92,0,0.57
5dpf,1.19,1.5,0,1.21,0.31,0.6
10dpf,0.47,0,0,0,0,0.38
