stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,3.48,0,0,0,0
24hpf,0,3.91,3.64,8.95,0,0
2dpf,1.9,38.19,14.9,12.37,15.64,0
3dpf,1.3,13.38,11.04,0,2.45,0
5dpf,0.67,3.1,10,0.7,1.56,0.54
10dpf,0,6.29,3.98,0,0.43,0
