stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,6.84,0,0,0,0
2dpf,3.53,0,0,37.06,0.57,0,0,5.21
3dpf,0.36,0,0,4.37,0,0,0,0
5dpf,0.78,0.59,0.34,36.59,0,1.52,0.3,2.48
10dpf,0,0,0,18,0,0,0,0
