stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.86,0,0,0,0,0,0,0
2dpf,0,0,0,0,1.24,6.09,5.81,0
3dpf,0,0,0.62,1.1,0,51.61,0.5,0
5dpf,0.5,2.14,1.16,0.85,2.01,69.88,7.67,1.04
10dpf,0,0,0,1.46,1.4,56.75,5.07,0
