stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,6.43,0,0,0,0,0
16hpf,0,6.75,0,0,0,0,0
3dpf,2.04,1.52,0,0.48,0.84,0,0
5dpf,0.29,0.93,0.69,0,0.77,0.49,1.7
10dpf,1.26,1.21,0,0,0,0,0
