stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.55,0,2.35,4.96,1.51,1.45,0
3dpf,8.84,0,0,0.35,0,0.29,0.62
5dpf,0.75,0,0,2.29,0,0.66,0
10dpf,6.17,0.56,0,0,0,0,0
