stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.61,0,0,0.78,0,0.73,6.03
3dpf,2.33,0.47,0,0,0,0,1.93
5dpf,0.95,0,0.3,0.39,0,0,4.62
10dpf,0.9,0,1.27,0,0.44,0,6.68
