stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.22,0,0,0,0,0.48
3dpf,0.71,0,0,0,0,0
5dpf,0,0.58,0.96,0,0.41,0.52
10dpf,0,0,0,0.66,0,0
