stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.7,0,2.68,3.64,3.83,0.52,0,3.18
3dpf,4.02,0.95,0,0.54,1.18,0,0,0.37
5dpf,1.03,2.39,2.59,0.36,5.07,0,1.05,2.81
10dpf,1.93,0,0,0,0.86,0,0,0
