stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9.57,0,0,0,0,0
12hpf,83.12,0,0,0,0,0,0,0,0,2.6
14hpf,851.66,0,0,0,0,2.38,0,0,2.28,12.15
16hpf,232.05,0,0,0,2.17,0,1.71,1.85,2.04,19.43
19hpf,299.1,0,0,0,0,0,0,0,0,2.36
24hpf,181.18,0,1,0,0.9,0,0,0,4.58,2.37
2dpf,89.87,0,1.15,2.64,1.23,2.24,1,0,13.2,0
3dpf,228.15,0.32,0,0.67,0.71,0.98,0,0,6.22,0.38
5dpf,24.24,0,1.08,1.1,0,4.67,0,0,4.65,3.49
10dpf,125.62,0,0,0,0,0.75,0,0,4.4,0.7
