stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.52,0,1.52
3dpf,0,0,0,0,0,2.6
5dpf,0.87,1.04,0.9,0,1.35,15.05
10dpf,0.88,0,0,0,0,20.58
