stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,37.95,0,0,0,0,0,0
12hpf,1.9,0,35.32,0,0,0,0,0,0
14hpf,0,0,42.98,0,2.46,0,0,0,0
16hpf,3.51,0,0,0,0,0,0,0,2.51
24hpf,1.73,0,0,0,2,0.9,0,0.84,1.34
2dpf,2.83,0,0,0,4.78,1.19,0,1.69,2.24
3dpf,11.54,0,0,1.82,0,3.84,0,2.84,0
5dpf,5.38,0,1.12,1.27,0.49,13.72,0.64,4.01,3.02
10dpf,31.27,1.77,0,1.72,1.31,12.45,0,7.98,0.73
