stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,8.83,0,0,0,0,0
12hpf,5.39,0,0,0,0,0
14hpf,0,0,0,0,2.43,0
24hpf,0,0,0,0.82,0,0
2dpf,0,0.94,0,0.5,1.21,0
5dpf,0,0,0.57,0,0,0.38
